Year,Quarter,MVA,DELTA_MVA
2006,1,6581.211103070779,0.0004490742883879343
2006,2,6771.00090453277,0.02883812697839687
2006,3,6820.46658603979,0.007305519849200729
2006,4,7190.965187064566,0.0543215916903862
2007,1,7442.758021719678,0.03501516529492437
2007,2,7912.027582900127,0.06305049281610553
2007,3,8024.841253101362,0.014258503148428584
2007,4,8322.483817360564,0.03709014980753322
2008,1,8497.880352389906,0.021075022658916764
2008,2,8636.446026487693,0.01630591022134325
2008,3,9239.300751821856,0.06980356543481295
2008,4,9264.441177933331,0.002721031254071641
2009,1,9032.65094455964,-0.0250193431985714
2009,2,9321.799724527584,0.03201150822086152
2009,3,9515.764160925219,0.020807616783192023
2009,4,9791.483278375541,0.0289749843299515
2010,1,12777.221730946902,0.3049321913427922
2010,2,7415.910232113396,-0.4195991594830206
2010,3,10838.484562992095,0.46151776703792824
2010,4,11032.246038000016,0.017877174053420514
2011,1,11035.331984751578,0.0002797206245158617
2011,2,11227.484778886734,0.017412506882499706
2011,3,11089.74082800921,-0.012268460264274993
2011,4,11237.37114536943,0.01331233251072496
2012,1,11609.662820924033,0.03312978371351673
2012,2,12185.608851208346,0.049609195302923716
2012,3,12567.214110156456,0.03131606008429107
2012,4,15106.752488271417,0.20207647899167885
2013,1,13742.128281172218,-0.09033206893133826
2013,2,14786.781560813892,0.0760183035893305
2013,3,16091.302017018532,0.0882220685305665
2013,4,18910.008955910514,0.17516960006784119
2014,1,16140.502769852923,-0.14645715887892027
2014,2,15175.785851807466,-0.0597699422255511
2014,3,12521.03212812588,-0.17493352565761197
