Year,Quarter,MVA,DELTA_MVA
2004,3,75969.54878901126,-0.0006586101939006736
2004,4,72906.5005015994,-0.04031942187676808
2005,1,82838.65531332121,0.13623140245915288
2005,2,89741.40699714884,0.0833276645754243
2005,3,91197.71138180105,0.01622778640743272
2005,4,89676.48352666604,-0.01668054858050512
2006,1,93334.49462578402,0.04079119692544861
2006,2,102052.96180083639,0.09341098604549426
2006,3,104578.3197597243,0.024745562640468222
2006,4,108215.12623034444,0.0347759122442964
2007,1,155563.1235918911,0.4375358511412048
2007,2,147769.43415932453,-0.05009985176829422
2007,3,128615.76597774643,-0.12961860678796863
2007,4,128471.03912208149,-0.0011252652780529035
2008,1,123896.64153753006,-0.03560644963885244
2008,2,106135.15041947762,-0.14335732508675167
2008,3,99149.21392547218,-0.06582113905143529
2008,4,104068.39830133661,0.04961395235631463
2009,1,70644.93678190802,-0.32116821306933974
2009,2,58182.373114174625,-0.17641127921463476
2009,3,65195.475361063254,0.12053654520289873
2009,4,72899.63616800129,0.11817017613984912
2010,1,68914.2040781805,-0.05467012319013697
2010,2,68731.2611738969,-0.002654647278172966
2010,3,52016.33394096547,-0.2431924999985233
2010,4,54293.39613849884,0.04377590700870347
2011,1,49709.2679301221,-0.08443251913516217
2011,2,45738.89689210964,-0.07987184690777861
2011,3,38954.770013245055,-0.1483229229350939
2011,4,28933.067019442133,-0.2572651048997448
2012,1,37182.12433389,0.2851082917999933
2012,2,40262.380524326465,0.08284239390886373
2012,3,32677.817367047766,-0.18837840829347183
2012,4,36651.49413091554,0.12160165776172126
2013,1,43061.53481542375,0.17489166094053832
2013,2,34976.87844998152,-0.18774659101436558
2013,3,33192.11432419162,-0.051026969955085974
2013,4,43092.87028613257,0.29828639011178987
2014,1,54721.33259149286,0.26984654835355354
2014,2,72768.66789450594,0.32980438246525406
2014,3,65939.23251455967,-0.09385131784804727
2014,4,67986.11718959031,0.031041985127422875
2015,1,63345.78060506761,-0.0682541785932909
2015,2,79765.56288713071,0.2592087764208487
2015,3,77569.62961872245,-0.02752984106080384
2015,4,67312.56694564864,-0.13223039382152907
2016,1,64337.34684350538,-0.0442000689788816
2016,2,34365.954552536256,-0.4658475016676045
2016,3,27593.267563083777,-0.19707548001027794
