Year,Quarter,MVA,DELTA_MVA
2000,3,1133912.0098006525,0.3428170210899899
2000,4,1350935.3912128205,0.19139349397165467
2001,1,3701297.9390946813,1.739803815319244
2001,2,2000198.8769691437,-0.45959527984975396
2001,3,2199973.454183764,0.09987735695429147
2001,4,1812836.4212540349,-0.17597350194998826
2002,1,1845206.2409370437,0.017855896595798153
2002,2,2033158.1275465542,0.10185955501324538
2002,3,1708510.3053525344,-0.15967662219454506
2002,4,1068556.8325442781,-0.3745681081368767
2003,1,1304303.6295732127,0.2206216738772908
2003,2,848296.1513354375,-0.349617579755557
2003,3,1253175.9323414105,0.47728588697306656
2003,4,1296046.104602791,0.03420922087234993
2004,1,1471639.2680072824,0.13548373223829632
2004,2,1360547.5884394606,-0.07548839038404352
2004,3,1499329.2548757503,0.10200427211478237
2004,4,1579620.237258091,0.05355126775605706
2005,1,1731933.0799273187,0.09642370936802674
2005,2,1748148.026113744,0.009362339904672085
2005,3,1634228.6084957267,-0.06516577310175961
2005,4,1707642.2272093596,0.0449224902391157
2006,1,2058788.7076870908,0.2056323478551928
2006,2,2320709.7752345307,0.12722095597740593
2006,3,2363145.4217956425,0.018285632703392757
2006,4,2665129.9565929496,0.1277892304096306
2007,1,2355928.6652413555,-0.1160173411381676
2007,2,2242459.4259447195,-0.04816327462317778
2007,3,2422162.5649025375,0.08013662895243306
2007,4,2251925.516890781,-0.07028308111045654
2008,1,1932632.1698194833,-0.14178681518389824
2008,2,1855803.9111612143,-0.03975317179235667
2008,3,1837511.0810196763,-0.009857092137548013
2008,4,1634001.4157805964,-0.11075289141992425
2009,1,780661.7979385353,-0.5222392157074129
2009,2,388818.51040662505,-0.5019373159627336
2009,3,585045.7047814247,0.5046755468755486
2009,4,853956.9338628105,0.4596414038828847
2010,1,814753.840443628,-0.04590757667585202
2010,2,814916.3367400591,0.00019944219758764956
2010,3,653401.339790616,-0.19819825627199686
2010,4,774448.8234607343,0.18525747698789283
2011,1,751733.1212386269,-0.02933144390432296
2011,2,919571.9359793683,0.22326914964740974
2011,3,892841.119739487,-0.02906876035903848
2011,4,560671.270834293,-0.37203690730789196
2012,1,552934.0360212849,-0.013799948767652939
2012,2,591474.5255032891,0.06970178533289023
2012,3,476176.95049849356,-0.1949324443122688
2012,4,532108.787810879,0.11746019468987785
2013,1,587318.685859493,0.1037567867949526
2013,2,451655.7378140716,-0.23098694339494705
2013,3,574259.0664524211,0.27145305234408507
2013,4,703642.085853082,0.22530426937783593
2014,1,865267.46161156,0.22969827844013407
2014,2,857928.7294887382,-0.008481460875869932
2014,3,799097.1517256203,-0.06857396860713269
2014,4,881332.0363334831,0.10290974561763817
2015,1,838030.9678962505,-0.0491313904999682
2015,2,1028245.6016367708,0.22697804857739942
2015,3,1093631.9287960022,0.06359018414972926
2015,4,910249.5556227734,-0.16768198545109922
2016,1,871972.8232927909,-0.04205081133359557
2016,2,726894.2750433215,-0.1663796673176303
2016,3,638615.9586756092,-0.12144588201970791
