Year,Quarter,MVA,DELTA_MVA
2002,1,404852.5665441269,0.003801058156391852
2002,2,497751.25734476926,0.2294630156198278
2002,3,442181.96107275784,-0.11164069492951804
2002,4,239502.8118945852,-0.45836141457797563
2003,1,264756.95993000106,0.1054440565254458
2003,2,284291.2728356888,0.07378205623320493
2003,3,373416.6843493802,0.31350034288672324
2003,4,342684.3318155832,-0.08230042690069744
2004,1,378161.0117228572,0.10352583008191302
2004,2,337970.7727487587,-0.10627811362942058
2004,3,294652.558497085,-0.128171480330566
2004,4,267816.2685499213,-0.0910777428305589
2005,1,427140.4409796538,0.5949010240953092
2005,2,489075.78125046653,0.14499994458207469
2005,3,488588.58227575,-0.0009961625445260597
2005,4,474075.51672268345,-0.029704062025902315
2006,1,514720.3800487241,0.08573499767931786
2006,2,575392.004785057,0.11787297936520341
2006,3,542600.0801303396,-0.05699058099871785
2006,4,597582.4835683537,0.10133135886158846
2007,1,873188.5244755462,0.461201672548134
2007,2,804393.1496956173,-0.07878639360411746
2007,3,823229.6924609657,0.023417085006847967
2007,4,828865.4797463446,0.00684594753686697
2008,1,790867.9253307704,-0.04584284825952996
2008,2,665561.7966720711,-0.15844128285553072
2008,3,534178.1658200005,-0.19740260259680237
2008,4,610388.058794208,0.1426675552289189
2009,1,411406.018830344,-0.32599268137214765
2009,2,319004.83171278826,-0.2245985301339508
2009,3,375372.23655089864,0.17669765230659584
2009,4,477978.85864430043,0.2733463269319036
2010,1,482096.0474147925,0.00861374660412753
2010,2,390532.3912142411,-0.18992824498677255
2010,3,367275.529317754,-0.0595516848786269
2010,4,356016.87592579186,-0.030654515461119983
2011,1,325446.63815399015,-0.08586738393315313
2011,2,321145.71772490855,-0.013215439721477628
2011,3,268944.97058664856,-0.1625453626100499
2011,4,174955.71354121875,-0.3494739345391417
2012,1,266093.9051993481,0.5209214938651182
2012,2,295280.9615422155,0.1096870532265723
2012,3,249188.30773813452,-0.15609761483891413
2012,4,267452.59195905935,0.0732951091755007
2013,1,289395.6931002915,0.08204482514265965
2013,2,254412.5092694493,-0.120883567602779
2013,3,270478.69216696825,0.06315012946357595
2013,4,310122.302203957,0.1465683293548184
2014,1,398033.7811789641,0.2834735791339209
2014,2,532179.085357089,0.3370198976096713
2014,3,520612.2035285088,-0.02173494251623748
2014,4,562324.0031080223,0.08012067196428935
2015,1,584626.273090932,0.03966088920203096
2015,2,735249.8019516378,0.25764071132889027
2015,3,802674.205736801,0.09170271601052145
2015,4,758795.1823441879,-0.05466604393040781
2016,1,728475.6356344899,-0.03995748446376541
2016,2,576097.0232272978,-0.20917461745233654
2016,3,418901.2651375798,-0.27286334029137443
