Year,Quarter,MVA,DELTA_MVA
2003,3,253737.17029081623,0.2239355583829218
2003,4,241285.00219756507,-0.0490750648751199
2004,1,281164.57999329385,0.16527996946563314
2004,2,362921.5987746377,0.29077993673062885
2004,3,356573.3706737046,-0.01749200963063958
2004,4,379485.3995624391,0.06425614129693663
2005,1,410589.3243602793,0.08196342951192372
2005,2,526071.5985930322,0.28125980726040706
2005,3,507151.9286540913,-0.03596405886487918
2005,4,519252.17221517133,0.023859208409583166
2006,1,582771.7286173028,0.12232891801136236
2006,2,620629.6180906444,0.06496178111310237
2006,3,569358.5488876493,-0.08261137997366215
2006,4,562596.584205866,-0.01187646114209426
2007,1,618758.832162615,0.09982685557187475
2007,2,633075.1361515184,0.023137130728084647
2007,3,695190.2478608123,0.09811649228066896
2007,4,668368.2657228896,-0.038582218637930245
2008,1,668945.9350407909,0.0008642979440033338
2008,2,666151.054782756,-0.004178036088767755
2008,3,490796.3053335047,-0.2632357153685476
2008,4,514152.86831034755,0.047589117365037355
2009,1,188640.92059451184,-0.6331034363098283
2009,2,140605.05748541906,-0.25464179753632044
2009,3,214889.88121177515,0.528322558625315
2009,4,455461.3280306333,1.1195103532202786
2010,1,356871.22874454287,-0.21646206432582013
2010,2,397035.0722793684,0.11254435858032087
2010,3,343736.97275829635,-0.13424028062581222
2010,4,351250.8285156709,0.02185931788797717
2011,1,251449.274241784,-0.28413186865816686
2011,2,261728.59730245697,0.04088030514969297
2011,3,258593.17958870216,-0.011979652762710836
2011,4,171157.4962679041,-0.33812060882605777
2012,1,100983.14789442105,-0.40999868485831736
2012,2,177507.37091171826,0.7577920139437927
2012,3,158480.352126245,-0.10719002082981767
2012,4,177525.92901636104,0.12017626560385467
2013,1,252518.3092681173,0.4224305748871471
2013,2,234952.18424628206,-0.06956376776300996
2013,3,248972.2102887484,0.05967182679080882
2013,4,318101.9883143346,0.2776606190121063
2014,1,354943.5586032569,0.11581685007425055
2014,2,358046.94100075925,0.00874331234440352
2014,3,322728.8188312626,-0.09864103871626646
2014,4,353150.95591307024,0.09426532527209397
2015,1,372908.3099035009,0.055945916780398064
2015,2,447999.3470556145,0.20136595285727277
2015,3,468484.1176756429,0.04572500106230155
2015,4,438748.80809132155,-0.06347132904281019
2016,1,430953.59010935866,-0.01776692685701927
2016,2,338744.6017795288,-0.21396500794071807
2016,3,332713.59448109486,-0.01780399530133085
