Year,Quarter,MVA,DELTA_MVA
2003,1,3191.7417108344985,0.0015677463663365957
2003,2,3493.2514602808005,0.09446558548983297
2003,3,3748.1667687338118,0.07297364972188981
2003,4,3878.005387565203,0.03464056613341477
2004,1,3793.097197141596,-0.021894809815340723
2004,2,3668.677701474657,-0.03280155746093167
2004,3,3791.6169644573,0.03351051059438294
2004,4,3574.3217221206346,-0.057309386568737256
2005,1,3873.107179441546,0.08359221148779047
2005,2,4431.95179880635,0.1442884468395688
2005,3,4406.333795769978,-0.00578029820704994
2005,4,4961.278203293311,0.12594243496851568
2006,1,5111.593794762478,0.030297754995756345
2006,2,6080.55110750755,0.18956070291381535
2006,3,5924.95622080372,-0.025588944809907154
2006,4,5940.841019040582,0.0026809984149904335
2007,1,5423.787299201298,-0.08703375804572291
2007,2,5861.656677318508,0.08073129604136392
2007,3,7530.851276022201,0.2847649889087821
2007,4,7620.399134017846,0.011890801546003239
2008,1,8448.382144121624,0.10865349643007803
2008,2,7227.548822938894,-0.1445049833632567
2008,3,7033.633946690707,-0.026829964210374833
2008,4,6826.697374287031,-0.0294210039891311
2009,1,6249.807407802028,-0.08450498606513265
2009,2,6243.1126027379905,-0.0010712018190640663
2009,3,7046.272918588258,0.12864741787582562
2009,4,7178.289047862312,0.01873559693178956
2010,1,8080.6983900876885,0.1257137092430282
2010,2,7952.520815110473,-0.015862190220395554
2010,3,7161.637187493121,-0.09945068312359592
2010,4,7466.732800433412,0.04260137800237932
2011,1,6200.140371267159,-0.1696314121609833
2011,2,6557.3178031107645,0.05760795892603429
2011,3,6623.7195241091895,0.010126353944127007
2011,4,4067.8693133266797,-0.38586329047896106
2012,1,4140.9394072617915,0.017962743713454132
2012,2,4038.104447529049,-0.02483372723406796
2012,3,3246.664583024349,-0.1959929156832456
2012,4,3064.9478589938235,-0.055970279461776754
2013,1,3055.3892395893954,-0.003118689075371759
2013,2,3776.406121520161,0.23598200602017594
2013,3,3282.528060563016,-0.13077991218760615
2013,4,3951.955668740646,0.20393659881244416
2014,1,3423.2583420899996,-0.1337811885979795
