Year,Quarter,MVA,DELTA_MVA
2000,2,2312.6480885295427,0.001604199677130909
2000,3,2541.570035400006,0.0989869353689775
2000,4,2545.1959028676297,0.001426625045590397
2001,1,2773.488107200005,0.08969533703679239
2001,2,2775.257744655025,0.0006380548200030411
2001,3,2884.0958396999963,0.03921729261168151
2001,4,2888.623894997708,0.001570008609069835
2002,1,3162.541134900007,0.09482620440018083
2002,2,3167.528703051859,0.0015770761356467449
2002,3,3482.566073999996,0.0994584107934379
2002,4,3483.9595632402143,0.00040013289356417847
2003,1,3568.893421600007,0.024378543096751987
2003,2,3574.416934072431,0.0015476821019630624
2003,3,3916.7143935999993,0.09576315965400806
2003,4,3921.5200257003125,0.0012269549467701156
2004,1,4219.863609299998,0.07607855669343584
2004,2,4222.646758673517,0.0006595353857849004
2004,3,4394.069040000007,0.04059593215425375
2004,4,4396.212601128913,0.0004878305528185743
2005,1,4532.085795999999,0.030906875349066457
2005,2,4570.688112022012,0.008517560734636396
2005,3,6586.985484999989,0.441136503642554
2005,4,6591.173928657703,0.0006358665382293369
2006,1,6641.789782500001,0.0076793382165543595
2006,2,6641.789782500002,1.3693518337019546e-16
2006,3,6641.789782500001,-1.3693518337019544e-16
2006,4,6654.767336276192,0.0019539241983214163
2007,1,7459.375670400011,0.1209070570713677
2007,2,7463.473545697513,0.0005493590185789262
2007,3,7710.514026200011,0.03309993382972601
2007,4,7728.376014304622,0.0023165755284169564
2008,1,8678.148310000006,0.1228941622324573
2008,2,8673.980914288579,-0.0004802171572275375
2008,3,8403.359106999995,-0.03119926247967538
2008,4,8399.889001248695,-0.00041294269435763445
2009,1,8172.942079999978,-0.02701784764238913
2009,2,8168.91046046049,-0.0004932886468575133
2009,3,7893.918886600004,-0.033663188645721105
2009,4,7899.680549151932,0.0007298862117405499
2010,1,8259.444608799999,0.04554159594297636
2010,2,8261.235130599393,0.0002167847699452085
2010,3,8370.536254999985,0.013230603253954556
2010,4,8368.655825419297,-0.00022464863939444655
2011,1,8247.962236999994,-0.01442209967014093
2011,2,8250.873881296015,0.0003530137762948047
2011,3,8427.850949699998,0.021449493829395958
2011,4,8427.10879296357,-8.806002157093478e-05
2012,1,8380.391144999981,-0.005543733813261935
2012,2,8382.877309390256,0.0002966644810795419
2012,3,8534.778233700004,0.018120380235028967
2012,4,8539.564774858225,0.0005608278302206779
2013,1,8833.893695200022,0.03446650129153492
2013,2,8833.619383374424,-3.105219907134926e-05
2013,3,8810.857587599981,-0.0025767236267029885
2013,4,8817.567369766975,0.0007615356507903501
2014,1,9245.432301599998,0.0485241466144114
2014,2,9253.68030959084,0.0008921170716283851
2014,3,9762.097072000011,0.054942114423623484
2014,4,9784.29111552003,0.002273491377552187
2015,1,11170.732670000012,0.14170076688343636
2015,2,11189.855488462552,0.0017118678807788268
2015,3,12362.37328000001,0.10478399767954097
2015,4,12361.750536312342,-5.0374121017388e-05
2016,1,12314.067913199999,-0.00385727110187806
2016,2,12315.162324968045,8.887491735150619e-05
